Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
438.4,27.5,5.6,124.0,697.8,3.9,1.0,1.5,40.9
268.6,2.6,0.8,3.7,1008.9,53.8,4.7,9.7,9.2
202.4,7.9,2.1,75.3,466.7,4.5,0.2,3.1,27.5
243.1,6.2,0.8,3.6,889.1,34.8,3.7,1.8,13.5
151.8,7.5,1.5,18.6,203.9,17.5,1.5,0.4,4.6
301.3,24.6,11.9,65.8,460.1,5.7,1.0,2.6,15.2
82.8,6.9,3.7,24.2,165.6,1.6,0.0,0.5,3.8
202.6,8.3,4.8,62.4,217.7,29.3,0.5,16.9,3.0
55.7,1.0,0.6,2.9,54.2,9.6,1.2,0.9,2.3
280.8,13.2,3.1,74.8,353.2,7.7,1.5,2.7,24.2
79.7,2.8,1.7,10.6,38.2,10.3,0.1,9.1,3.3
137.3,5.0,3.1,2.9,213.2,21.7,0.4,14.3,1.8
143.2,6.2,3.7,23.7,83.0,17.9,0.7,1.1,3.8
236.4,15.0,8.8,104.4,137.2,22.4,0.6,14.8,4.1
234.2,13.8,6.1,81.1,161.0,1.5,0.3,0.6,24.6
236.9,17.8,9.8,231.2,130.4,3.6,0.4,1.4,14.1
147.4,6.7,4.1,14.9,274.7,15.4,1.4,3.0,6.8
174.2,0.4,0.1,0.0,5.6,44.3,6.9,33.8,1.6
281.0,7.2,2.1,17.1,850.0,43.1,5.3,4.4,12.3
249.6,14.7,5.6,17.6,165.0,27.1,2.8,21.0,5.6
124.2,1.2,0.5,20.3,246.7,23.6,0.9,1.4,4.2
324.5,19.3,7.3,147.6,1130.0,12.0,1.6,4.9,25.1
47.8,0.2,0.0,0.0,781.2,12.4,1.2,9.5,0.5
530.0,23.2,12.1,56.2,598.6,68.5,10.6,1.8,13.7
199.7,11.1,1.4,0.0,19.5,24.9,4.7,14.6,2.2
188.7,6.6,1.2,75.5,146.0,5.4,1.7,2.5,26.3
138.5,3.2,0.7,75.5,719.1,0.8,0.5,0.1,25.2
158.7,0.2,0.0,0.0,313.9,36.2,0.1,18.8,3.8
568.8,33.1,12.9,79.3,1450.6,40.6,5.0,4.3,26.8
463.8,15.1,1.6,0.0,99.6,71.6,11.1,29.5,15.7
190.8,10.8,3.8,49.8,202.6,6.8,0.9,0.7,16.9
217.2,11.8,6.4,23.1,681.2,20.9,2.1,2.7,7.9
115.1,6.0,2.2,25.0,71.7,7.4,2.5,4.2,9.2
346.9,19.3,11.6,115.5,242.9,39.4,0.5,19.0,4.7
170.1,14.6,3.7,217.0,165.7,0.6,0.0,0.4,8.7
97.7,3.4,1.9,9.4,27.4,15.1,1.1,0.0,2.4
286.3,14.1,6.3,52.9,704.0,23.8,3.6,2.3,17.7
557.4,28.6,8.0,185.6,1188.9,9.4,0.3,8.3,62.5
213.4,9.9,6.5,41.5,48.8,28.2,1.0,18.9,3.7
280.9,7.3,1.1,0.0,685.2,50.0,6.8,9.9,5.5
199.6,7.5,1.6,0.4,393.3,28.2,1.9,9.7,6.7
101.2,2.6,0.4,0.0,100.2,15.5,5.0,1.4,5.1
264.6,8.9,1.9,105.0,554.5,17.9,1.3,2.2,27.1
168.9,9.2,3.7,31.9,432.7,16.4,1.5,4.7,5.2
206.0,11.3,7.0,45.1,86.8,23.6,0.7,20.4,4.0
111.1,9.4,5.5,23.6,633.8,4.5,0.2,0.0,2.6
225.9,13.6,8.1,145.9,736.7,7.6,2.6,2.8,19.6
73.4,4.1,2.5,18.0,123.1,8.4,0.2,3.2,0.8
365.2,22.1,8.7,56.1,637.8,23.0,1.7,0.5,18.8
586.1,38.2,12.0,65.8,2017.2,40.0,7.2,9.6,22.0
6.5,0.3,0.0,0.0,7.5,1.1,0.5,0.1,0.3
172.1,2.3,1.3,5.9,12.3,39.9,3.1,32.1,0.4
19.8,0.2,0.0,0.0,161.0,4.3,0.2,3.7,0.4
266.3,0.0,0.0,0.0,2.5,0.8,0.0,0.2,0.0
328.2,18.1,8.4,34.8,633.3,24.8,4.7,6.5,17.2
287.5,0.9,0.1,0.0,77.9,0.6,0.3,0.0,0.1
128.9,8.0,4.9,20.3,545.9,14.4,3.6,8.2,1.3
157.8,11.3,7.0,36.1,380.1,6.7,1.7,1.1,8.1
323.7,15.3,4.9,124.0,192.9,2.9,0.8,1.6,41.8
204.3,15.8,5.2,288.9,353.2,2.2,0.6,1.0,13.2
293.2,5.6,1.7,64.6,1255.9,32.9,7.4,18.7,31.1
398.1,17.2,3.6,23.2,155.3,59.8,2.6,26.0,4.5
431.5,23.7,9.1,104.1,752.9,25.7,1.9,7.3,28.3
130.5,2.8,1.6,15.7,120.3,22.8,0.7,4.2,3.2
337.7,17.4,7.1,211.2,597.1,27.3,2.0,2.2,17.3
276.7,8.0,1.5,77.9,385.1,14.3,0.5,11.3,35.2
360.5,16.9,7.8,51.9,270.0,49.3,2.5,28.3,7.1
324.9,24.0,6.5,200.9,312.9,17.2,2.1,3.5,11.9
409.8,31.0,9.3,265.9,167.0,2.4,1.0,0.5,29.4
183.1,18.2,2.7,0.0,472.0,5.6,0.1,3.8,0.4
96.8,4.5,2.8,17.1,447.5,9.6,0.2,0.0,4.5
653.6,39.9,12.9,92.0,341.2,72.4,1.6,36.9,8.6
243.3,11.3,6.7,84.1,107.5,29.8,2.5,1.4,6.5
240.8,0.1,0.0,0.0,4.0,4.6,0.0,4.6,0.0
98.9,0.1,0.0,0.0,1.2,7.2,0.2,5.1,0.5
311.4,9.0,5.6,31.7,15.0,25.1,0.0,24.3,0.7
230.1,4.9,3.0,18.0,29.2,6.5,0.0,6.2,0.9
135.3,0.0,0.0,0.0,1.0,2.1,0.1,0.8,0.1
220.2,10.7,2.8,74.8,142.3,6.0,0.0,4.5,23.6
263.2,0.0,0.0,0.0,1.2,1.6,0.3,1.1,0.1
206.7,3.3,1.6,8.3,185.1,36.7,3.1,1.9,7.3
218.0,10.5,5.8,28.8,1052.5,20.1,2.2,2.7,11.3
67.0,3.6,0.5,0.0,5.1,7.7,0.8,6.4,2.4
58.4,3.7,1.6,8.9,44.7,3.3,0.8,1.4,3.9
164.0,0.2,0.0,0.0,1.4,9.2,1.2,5.8,0.3
203.8,5.9,1.5,28.4,655.5,21.7,1.6,1.0,15.7
266.4,16.0,6.8,26.0,445.7,21.0,3.5,3.0,10.0
23.8,0.6,0.0,0.0,19.2,4.7,0.6,3.7,0.6
35.3,1.5,0.4,52.9,19.8,4.2,2.7,0.2,2.5
196.3,11.7,4.0,166.6,503.6,5.2,1.5,3.1,17.2
210.1,9.6,5.9,34.2,120.8,25.0,1.6,11.2,8.9
357.9,11.7,1.5,0.3,1018.6,56.7,3.3,2.3,6.2
142.7,0.4,0.0,0.0,2.7,11.1,2.3,6.8,0.9
337.4,10.2,1.6,65.8,227.2,25.3,2.0,14.0,29.5
430.3,5.6,1.1,3.0,93.6,78.6,10.2,21.1,19.4
98.1,3.1,1.9,7.6,101.7,17.6,3.2,11.8,1.1
320.0,16.0,5.4,108.5,866.1,17.3,0.8,10.2,26.3
319.2,22.0,7.2,45.8,594.8,17.9,5.2,4.4,13.1
141.8,0.7,0.1,0.0,7.3,36.0,4.8,26.2,1.8
86.0,7.1,1.0,0.0,78.4,5.6,1.2,2.4,1.5
261.1,11.9,1.8,9.2,326.4,37.4,4.5,8.7,2.7
199.2,8.0,2.0,1.2,218.8,27.9,0.9,10.5,4.9
253.6,12.4,7.7,33.9,369.9,28.5,3.5,1.4,8.1
246.9,17.0,6.7,77.1,802.2,0.8,0.1,0.6,21.1
313.4,18.6,4.9,32.9,79.6,33.5,0.6,16.8,3.6
146.9,3.9,2.4,10.1,253.1,26.5,4.2,5.5,2.1
22.0,0.1,0.0,0.0,130.2,5.8,0.3,3.7,0.3
491.6,17.7,10.5,54.1,17.0,69.9,3.0,1.7,12.7
161.1,0.5,0.0,0.0,16.2,40.6,3.0,34.0,1.1
288.1,19.4,6.4,30.5,184.4,20.4,2.2,1.4,9.3
110.6,0.2,0.0,0.0,1.9,29.4,1.6,26.9,0.6
138.2,2.4,0.3,0.0,5.5,27.4,2.5,1.2,2.5
34.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
69.9,4.2,1.1,6.6,46.8,7.3,0.3,3.7,1.1
495.0,40.3,10.5,166.3,646.0,16.5,0.8,1.2,17.1
207.1,3.2,0.7,72.6,347.8,20.1,0.9,12.7,24.9
280.9,11.6,6.8,79.6,42.1,42.1,0.7,30.3,3.4
96.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
185.6,7.4,4.6,0.0,5.9,8.8,2.4,3.3,1.9
268.1,0.0,0.0,0.0,4.8,9.5,0.0,6.6,0.0
364.6,22.6,5.9,105.3,554.2,15.4,4.0,7.7,26.1
111.4,0.1,0.0,0.0,2.9,11.8,0.1,11.2,0.1
220.1,17.7,10.4,155.2,320.3,4.0,0.9,1.4,11.8
272.7,12.6,7.4,56.7,279.8,34.4,1.0,6.7,5.5
381.2,25.2,9.1,68.5,239.2,36.5,2.6,21.2,5.7
305.6,11.2,9.3,0.0,299.8,48.6,3.1,29.9,4.8
124.6,6.6,4.1,21.7,212.4,9.7,0.2,4.1,6.8
41.3,0.7,0.1,0.0,131.8,6.6,3.9,0.8,4.9
325.9,25.0,9.2,44.8,721.0,13.2,2.3,2.5,14.5
286.5,9.1,1.4,13.2,236.0,40.6,1.6,2.6,10.3
127.5,0.0,0.0,0.0,2.9,7.8,0.1,4.8,0.2
438.6,18.7,7.9,71.2,955.3,48.1,5.1,5.6,19.8
121.0,9.0,5.5,22.9,8.4,8.6,2.7,3.1,4.5
395.0,30.4,10.7,132.8,749.4,0.8,0.1,0.4,28.0
181.4,7.0,3.5,35.1,155.2,25.5,0.9,5.3,4.2
111.4,10.3,1.4,0.0,122.1,4.8,1.5,2.6,1.1
208.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
301.2,8.8,1.4,3.6,478.4,47.9,1.9,4.0,7.0
271.3,16.4,4.8,66.6,398.9,3.3,1.3,0.7,23.1
426.4,21.7,4.3,134.5,670.3,18.6,3.7,14.0,36.3
208.5,7.7,3.2,15.9,61.0,29.4,1.4,24.3,6.6
120.8,7.0,1.2,0.0,41.6,14.4,5.3,8.3,3.5
329.9,7.5,1.7,36.0,266.4,46.3,5.1,7.2,19.9
457.8,16.6,6.6,65.2,156.7,46.4,2.9,1.4,28.6
683.5,21.9,11.1,136.6,1028.0,70.8,11.9,9.8,52.1
180.1,10.8,3.2,0.0,90.6,21.3,1.4,15.6,2.9
98.7,3.8,0.5,0.0,378.3,16.4,2.0,9.2,1.4
13.1,0.1,0.0,0.0,7.5,2.5,1.1,0.7,1.3
210.2,7.0,3.9,88.6,218.7,4.0,0.4,0.2,31.2
240.2,3.9,0.5,0.0,292.9,49.8,8.4,19.6,3.8
313.4,15.7,4.3,60.7,504.2,31.8,1.4,2.5,11.6
257.4,2.8,1.6,10.6,22.8,32.8,0.7,31.6,2.5
507.2,35.8,12.9,251.2,246.5,10.3,1.6,5.6,35.3
244.6,0.7,0.1,0.0,900.5,49.3,8.2,25.9,8.1
265.9,13.7,4.3,117.1,1522.1,7.0,1.1,2.4,27.5
211.5,8.2,2.7,11.1,23.8,31.5,5.1,6.3,5.3
154.1,3.6,3.1,0.0,104.4,29.8,0.2,28.5,1.9
229.7,19.4,5.6,230.5,336.5,4.1,0.1,1.6,9.1
258.9,6.4,1.8,67.0,440.3,27.1,7.1,2.9,23.6
135.9,4.1,3.0,5.1,54.4,25.9,1.8,19.1,0.9
101.4,5.5,0.8,0.0,101.4,11.6,0.8,0.5,2.8
133.2,1.5,0.4,68.4,328.1,0.4,0.1,0.1,27.7
203.3,10.5,1.5,0.0,459.1,24.8,4.8,2.4,5.1
499.9,27.9,9.8,58.0,1653.1,32.8,9.7,3.3,29.6
288.7,5.3,1.0,72.6,431.2,7.7,0.4,1.5,24.8
216.6,4.5,1.6,113.6,632.8,10.2,2.0,5.8,32.4
272.2,11.2,6.1,92.4,349.7,10.3,0.8,1.0,30.9
159.2,8.2,1.1,17.6,172.6,20.7,0.8,15.8,1.7
499.1,34.2,12.0,34.4,254.4,42.3,1.3,10.3,7.0
152.1,6.2,3.2,26.8,231.9,17.3,2.3,2.4,7.5
694.7,17.4,2.6,172.8,391.8,93.7,5.3,5.8,39.0
85.6,4.3,2.1,2.7,72.3,11.1,0.7,6.6,1.6
127.4,0.2,0.0,0.0,89.6,30.3,2.6,26.7,2.1
205.2,16.8,2.7,0.0,976.5,14.1,1.5,8.9,1.3
195.5,10.9,4.2,141.4,465.9,5.5,0.4,0.9,18.1
433.3,16.7,5.2,55.0,983.3,46.2,7.3,7.7,27.0
286.1,15.6,2.7,0.0,9.4,31.8,4.4,10.9,7.7
334.3,18.2,3.5,0.0,155.3,36.1,4.0,17.3,9.9
228.6,12.1,5.8,0.0,117.3,29.9,2.0,22.7,3.8
373.8,24.2,3.2,14.6,432.4,38.7,5.1,22.1,6.2
288.0,12.9,4.5,124.0,89.2,0.3,0.1,0.2,39.9
252.9,12.3,4.6,91.8,129.9,2.3,0.0,1.9,31.4
109.0,2.1,1.3,5.0,315.1,24.0,3.8,6.8,1.8
88.0,6.5,0.6,0.0,2.2,7.0,1.5,2.4,1.5
215.4,1.0,0.3,3.9,112.3,43.4,2.8,22.7,8.9
89.3,0.3,0.1,0.0,8.6,22.2,2.9,8.9,2.1
126.7,0.3,0.0,0.0,2.9,18.0,1.8,16.5,1.1
102.1,1.3,0.3,0.0,100.1,21.4,1.4,10.1,1.5
218.8,6.5,3.6,87.4,204.2,36.8,1.2,22.2,4.4
250.7,18.6,5.6,182.2,856.4,6.8,0.4,2.3,13.7
165.0,6.7,4.2,25.6,130.2,21.5,0.0,12.9,6.0
188.5,3.0,1.7,10.4,39.5,38.8,3.3,34.2,4.1
105.1,0.1,0.1,0.4,146.6,27.0,0.4,0.0,0.8
260.3,15.5,9.5,46.9,146.0,23.1,2.5,2.1,8.4
191.2,11.0,5.4,28.0,321.5,17.1,1.1,1.9,6.1
466.1,38.4,3.6,0.0,3.2,28.9,7.7,16.8,9.3
577.3,38.0,8.2,138.6,751.2,24.9,4.1,9.8,34.7
54.2,2.2,1.1,12.6,192.0,5.3,0.4,0.4,3.1
102.4,6.2,2.9,9.9,441.4,8.5,2.9,2.6,4.7
424.2,5.4,1.5,94.5,1164.4,64.4,2.3,8.3,27.2
161.8,12.5,1.7,0.0,87.1,12.4,3.0,7.1,2.5
84.6,4.3,0.6,0.0,179.8,8.8,5.1,1.0,6.6
264.6,1.6,0.2,190.5,997.8,42.9,0.7,29.3,20.8
102.4,7.0,3.5,9.8,82.1,6.1,2.1,3.2,5.0
534.6,30.2,10.6,26.7,384.7,65.8,5.4,38.6,4.0
341.4,17.2,7.0,93.1,494.5,17.3,0.9,1.5,28.2
322.2,3.5,0.8,6.0,361.7,58.5,8.6,11.0,16.0
61.1,1.7,0.3,0.0,61.8,10.1,0.3,5.3,1.4
341.8,17.6,10.4,102.1,454.5,43.9,1.0,5.8,4.4
178.8,8.6,5.8,0.0,79.7,26.1,0.9,21.8,0.8
506.6,30.9,11.6,75.1,1061.5,37.7,5.2,2.7,19.7
302.7,19.0,7.7,58.1,173.9,30.8,0.9,11.5,3.5
133.9,9.3,5.8,24.4,65.6,11.6,0.3,2.8,1.3
231.8,20.0,5.5,40.9,207.0,2.7,0.5,1.7,10.1
224.6,10.2,4.3,15.2,1394.1,29.3,4.1,3.6,6.0
264.5,3.1,1.4,5.1,63.8,53.0,1.4,0.9,4.6
173.5,5.6,2.1,72.2,334.6,21.5,2.8,1.6,9.3
281.0,19.0,6.9,61.3,987.8,8.6,2.8,4.3,18.9
410.1,5.4,1.3,132.2,1891.6,45.0,1.2,20.2,41.5
200.2,11.7,6.8,82.0,185.9,19.5,0.7,3.6,4.6
824.3,57.7,10.7,63.5,936.1,52.1,4.4,0.8,27.4
136.2,0.7,0.1,0.0,467.9,28.6,6.9,8.5,6.1
254.8,15.3,6.3,64.2,506.4,23.4,2.1,2.0,6.9
80.8,0.2,0.0,0.0,9.5,20.6,0.1,19.4,0.1
343.9,15.2,7.7,33.9,547.2,38.8,2.1,2.3,12.9
51.1,0.0,0.0,0.0,0.3,0.5,0.0,0.4,0.0
362.3,27.9,6.9,36.8,603.6,19.7,1.9,2.9,8.5
618.8,25.9,10.2,75.1,1426.2,63.3,3.5,2.7,31.3
206.4,17.8,2.6,0.0,480.3,13.4,8.8,2.1,2.9
234.7,6.6,4.0,17.4,111.4,39.2,5.1,2.1,6.1
185.1,1.8,0.2,0.0,878.3,36.0,2.6,2.8,6.2
391.3,12.0,1.9,165.4,288.5,3.4,1.0,1.7,64.0
321.3,19.6,4.5,11.0,376.0,28.4,10.9,6.1,12.8
158.5,5.5,2.7,13.9,342.8,18.0,1.8,3.5,9.2
171.7,8.0,1.0,142.9,935.6,3.5,0.4,0.8,15.8
528.3,32.6,6.2,8.5,46.1,61.8,16.8,33.9,7.7
34.2,0.0,0.0,0.0,5.0,9.1,0.3,8.6,0.1
218.4,5.4,1.3,0.0,677.8,36.0,2.2,1.3,5.8
368.4,15.4,5.5,54.9,166.4,55.7,1.0,39.1,3.6
265.1,9.4,7.4,6.1,254.8,39.6,3.3,2.8,5.8
134.1,10.6,1.5,0.0,212.1,8.5,3.6,2.4,4.4
280.2,1.2,0.2,0.2,286.0,50.3,20.4,8.3,19.3
530.2,19.6,4.1,14.5,845.2,61.5,5.4,8.4,17.9
381.6,24.2,8.8,119.2,341.6,4.0,1.7,1.0,37.1
200.3,4.6,1.7,15.9,663.0,33.0,6.8,2.6,10.3
238.2,16.4,9.9,43.1,256.8,15.6,1.6,6.6,3.8
211.5,8.9,0.7,0.0,38.1,30.4,2.9,20.8,4.6
62.9,0.8,0.4,1.6,673.8,13.1,2.0,9.8,2.5
159.8,6.1,1.6,52.2,299.1,9.7,1.2,5.8,17.3
636.9,23.8,10.3,55.2,1941.4,77.8,9.5,6.8,28.4
185.4,12.3,3.8,30.6,622.1,5.8,0.6,1.9,11.6
403.7,17.3,10.2,124.1,515.0,58.4,1.6,35.6,5.6
47.7,3.4,1.3,20.3,100.8,2.4,0.1,0.9,2.1
181.7,5.3,2.0,36.8,628.5,17.3,3.6,7.1,15.9
761.7,39.1,8.5,147.6,1425.8,43.0,11.8,14.7,62.9
264.5,6.9,3.4,16.9,393.3,43.7,4.3,7.9,8.5
23.7,0.6,0.4,2.2,3.9,2.0,0.0,1.9,0.1
487.8,30.4,4.4,118.2,490.4,5.9,0.4,4.7,46.1
446.2,27.3,8.4,61.3,593.2,29.0,3.0,4.2,21.4
702.2,12.8,2.3,0.0,1217.3,129.6,23.4,13.0,24.2
100.8,4.0,0.5,0.0,147.6,17.0,3.1,11.7,2.0
334.2,22.2,10.1,68.6,1079.1,20.1,1.8,1.6,13.6
382.1,17.6,2.3,0.0,375.7,48.6,3.9,4.6,7.2
236.9,2.7,0.4,0.0,710.6,40.6,9.5,10.8,9.5
53.1,4.1,2.2,10.8,59.1,2.9,0.6,1.1,1.8
100.5,0.9,0.2,0.2,355.1,19.6,2.8,2.7,4.3
262.4,2.6,0.3,0.0,542.9,52.0,9.4,5.4,10.1
277.5,15.5,4.3,79.0,681.8,16.5,2.1,7.4,18.4
508.0,35.7,9.2,157.9,650.6,3.9,0.7,1.4,35.3
388.8,25.8,8.0,90.7,92.8,7.4,0.1,6.0,30.3
395.1,13.8,3.3,164.0,166.1,47.6,1.3,3.0,20.3
533.9,37.5,8.1,36.4,1092.8,38.5,3.7,6.8,11.4
120.8,8.8,2.6,190.7,186.6,3.0,0.1,0.9,7.0
337.6,16.6,8.0,68.0,1116.9,23.8,2.7,4.5,23.4
206.4,10.9,1.5,0.0,852.6,19.5,2.4,13.3,10.7
271.0,19.4,5.5,15.2,413.6,22.8,2.8,1.1,2.7
476.8,27.7,11.6,143.7,1155.0,15.0,1.0,6.6,41.2
130.5,6.7,2.3,32.5,320.6,12.9,0.7,3.0,4.5
45.7,1.6,0.9,3.6,100.7,4.8,2.3,1.5,4.6
258.8,7.5,2.0,74.8,575.1,19.5,5.4,10.2,29.9
150.7,7.0,1.0,0.0,37.8,20.8,3.4,2.9,2.4
47.3,0.3,0.1,0.0,46.5,9.9,4.1,3.8,3.7
139.8,3.8,1.6,17.5,81.9,23.2,1.1,5.7,3.4
245.6,9.2,3.7,53.5,8.6,35.4,1.4,6.6,5.5
283.5,30.3,4.9,5.5,96.7,1.2,0.2,0.2,3.0
138.1,0.4,0.1,0.0,4.2,34.6,2.9,22.2,1.3
406.9,18.7,6.7,199.7,326.4,3.0,0.2,0.6,53.5
227.9,13.4,6.0,11.0,184.1,26.2,1.1,19.0,3.2
368.2,17.9,2.4,0.0,608.3,45.4,6.3,4.3,9.1
252.7,6.9,4.0,15.3,518.2,39.8,0.9,0.5,6.4
0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0
147.6,9.3,3.6,61.8,71.5,3.3,0.3,0.5,11.9
355.4,13.9,6.2,42.5,835.2,35.6,2.0,3.0,21.2
178.0,5.8,2.2,79.0,61.0,0.0,0.0,0.0,29.4
95.0,0.3,0.1,0.0,117.8,21.8,3.2,16.8,2.8
164.8,16.0,2.2,0.0,5.6,5.8,1.2,2.9,1.2
271.4,18.1,11.1,48.5,598.2,27.0,7.5,13.0,3.1
255.6,1.9,1.0,6.1,93.3,55.8,3.7,31.4,7.8
351.3,19.0,11.7,75.2,165.4,36.8,0.9,28.0,8.6
606.0,28.9,12.0,101.1,612.7,69.8,11.3,14.7,22.7
64.1,0.9,0.3,31.0,39.4,11.6,1.5,1.8,2.5
601.4,20.4,6.7,61.7,392.4,66.7,4.5,8.7,26.3
386.2,17.5,10.5,52.3,365.2,38.1,1.7,11.9,19.4
228.9,1.2,0.2,0.0,297.5,45.6,3.9,0.4,9.2
173.6,7.2,4.0,42.3,454.6,24.5,1.7,2.6,3.9
465.9,16.4,5.1,236.6,1166.4,37.6,4.9,21.0,40.4
340.1,13.2,2.2,68.7,604.8,22.6,1.6,2.3,31.6
66.8,5.6,1.2,8.8,104.7,2.1,0.7,1.0,3.0
429.9,17.9,1.7,0.0,900.3,58.6,9.6,12.0,15.0
226.3,4.8,2.2,48.6,530.4,24.5,1.2,3.1,20.3
309.8,10.0,1.2,9.1,741.9,37.1,6.5,4.2,18.6
110.7,3.5,1.8,9.9,253.8,14.5,2.3,0.2,5.1
127.5,0.7,0.1,0.0,27.0,23.2,8.1,1.9,9.0
585.0,26.8,12.1,53.8,1880.3,57.9,3.4,4.4,25.6
431.3,13.3,7.0,100.3,429.1,42.2,3.5,4.9,35.9
243.6,12.9,2.2,21.6,132.3,29.7,1.3,14.8,3.4
405.7,2.6,0.4,0.0,3.3,81.9,5.0,0.5,12.2
779.4,37.8,9.4,89.2,1279.8,59.7,8.7,5.3,50.2
119.2,0.0,0.0,0.0,1.0,3.7,0.1,2.9,0.1
185.6,6.0,3.6,16.2,327.1,26.0,2.0,2.2,7.2
190.3,6.4,1.8,79.3,150.6,4.0,2.0,1.5,25.4
438.1,33.0,8.9,48.4,956.7,27.0,1.8,21.9,10.8
112.7,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
296.1,15.8,6.0,38.4,263.5,35.1,1.0,25.1,4.4
425.0,10.3,2.5,7.4,649.4,67.6,5.0,5.9,15.5
305.4,11.2,4.0,51.6,238.3,44.9,1.5,29.8,7.4
356.9,13.6,8.3,36.2,732.6,50.3,1.7,0.2,7.9
412.7,21.4,8.8,104.1,753.6,26.0,1.9,7.3,28.4
229.0,13.3,2.8,48.5,602.5,8.1,0.9,2.0,20.2
90.8,3.5,0.6,0.0,303.2,13.5,3.2,6.5,2.5
356.3,17.8,5.1,55.0,235.2,49.5,1.6,26.2,3.6
316.8,6.1,2.2,238.1,175.0,58.0,0.7,15.6,8.2
327.1,19.2,6.7,61.1,490.2,28.3,1.0,2.4,10.2
289.6,9.8,5.9,12.7,425.7,45.5,1.5,4.1,4.9
279.1,8.9,3.5,195.1,614.8,38.4,3.0,6.8,12.3
206.0,2.3,1.3,5.1,219.1,45.1,6.5,13.8,3.8
366.2,27.0,9.1,27.3,27.3,26.7,4.5,2.3,5.8
349.5,8.7,3.3,31.6,385.1,50.6,6.5,8.0,17.5
62.5,5.8,3.7,15.3,55.8,2.7,0.9,0.7,0.7
152.2,0.5,0.1,0.0,5.8,38.7,2.8,28.3,1.3
92.2,6.6,1.0,5.1,286.3,8.4,0.6,3.6,0.9
134.8,4.9,2.8,11.4,43.1,22.5,7.1,3.0,4.7
233.4,13.8,1.9,0.0,150.3,29.3,2.7,22.4,0.4
136.9,3.5,2.2,13.5,53.2,24.0,0.5,22.9,3.3
326.2,5.3,3.0,11.6,407.7,59.3,7.0,0.4,15.2
490.4,12.7,4.9,56.1,124.6,65.2,4.8,3.1,28.0
47.0,1.8,0.3,0.0,86.8,6.3,1.6,3.0,1.8
311.9,12.0,2.0,94.4,223.3,45.7,1.0,25.6,6.2
289.5,8.4,2.8,156.0,942.9,37.5,2.2,3.5,15.5
117.5,4.1,0.6,0.0,151.8,18.4,5.7,11.1,3.0
67.8,2.2,0.3,0.0,42.8,10.6,3.4,3.5,3.8
249.4,15.3,6.4,131.5,219.6,16.1,2.4,1.4,13.1
143.2,13.8,1.9,0.0,1160.4,3.8,0.8,1.0,2.4
197.8,10.1,4.4,42.3,259.4,25.0,0.3,13.9,2.2
494.1,21.9,3.5,124.0,169.7,66.2,1.2,33.6,8.6
217.1,6.5,2.1,46.6,26.9,34.3,1.0,8.5,5.0
595.0,47.0,8.1,12.7,246.3,42.5,4.2,34.2,5.8
415.8,16.0,2.5,70.2,171.8,27.5,3.6,17.1,30.4
100.4,5.4,0.5,0.0,8.0,12.8,2.2,4.4,2.5
190.8,18.1,4.3,13.4,170.0,6.0,1.7,2.7,3.0
564.6,34.0,12.7,148.0,433.2,13.6,2.6,4.0,49.5
69.6,4.8,0.9,1.1,221.3,5.8,1.2,2.3,2.1
87.4,4.8,1.8,25.4,108.7,3.3,0.7,1.8,7.7
358.7,4.5,1.6,0.0,19.6,63.8,24.2,2.1,18.2
146.2,3.1,0.6,221.0,363.3,4.4,0.5,2.8,24.2
309.3,3.0,0.5,99.0,644.5,25.5,2.4,1.6,44.0
371.8,14.4,2.6,75.5,873.0,28.5,2.1,7.5,31.6
240.8,12.6,7.8,50.3,248.8,30.2,0.6,17.4,2.5
637.9,36.5,6.3,145.2,187.1,18.1,3.4,5.5,61.2
301.8,11.7,5.2,124.7,528.5,8.8,1.4,5.3,41.1
491.4,29.2,12.9,66.9,793.5,35.9,1.4,4.9,21.5
688.5,28.0,12.5,99.5,2297.2,71.5,4.5,2.0,35.6
131.8,12.2,5.8,22.9,136.3,4.8,2.6,2.2,3.0
66.4,5.3,1.1,0.0,60.5,4.4,0.8,0.1,0.8
185.8,9.1,5.1,29.1,156.9,21.7,1.2,6.9,4.3
536.0,26.1,7.0,89.2,434.4,31.5,6.4,3.5,44.7
517.5,30.1,8.1,188.7,1209.5,16.7,0.5,13.4,43.3
264.7,7.0,1.4,7.2,570.0,44.1,3.4,7.9,10.1
481.2,32.5,9.0,42.2,845.7,31.9,7.6,4.0,17.2
311.7,19.1,10.4,96.8,453.3,20.7,1.5,2.2,15.6
195.4,12.0,7.4,41.9,88.0,18.6,0.0,13.5,3.8
597.1,43.6,3.6,122.9,544.8,26.0,1.1,2.4,24.9
72.6,1.3,0.3,2.9,379.4,12.0,2.5,7.1,4.2
176.9,7.8,4.3,19.9,384.2,20.2,2.2,1.2,7.3
258.0,6.6,3.4,86.7,607.2,12.5,1.9,4.6,36.1
237.8,10.2,3.9,85.4,616.3,4.3,0.6,1.6,30.8
